team,situation,GN,results,opponent,home_away,gf,ga,xgf,xga,xg%,hdsc,hdsca,hdsc%,sc,sca,sc%,fwf,fwa,fenwick%,cf,ca,corsi%,blocks,blocks_ag,block%,block%_ag,penalties,penalties_ag,g_dif,xg_dif,g_dif,fwf_dif,hdsc_dif,matchup
WPG,other,3.0,W,COL,AWAY,0.2,0.0,0.16843000000000002,0.025480000000000003,0.899,0.2,0.0,0.1,2.83,0.09000000000000001,0.91,3.0300000000000002,0.29000000000000004,0.885,3.8400000000000003,1.2000000000000002,0.7150000000000001,0.81,0.91,0.2025,0.8430000000000001,0.0,0.81,0.2,0.14295000000000002,0.2,2.74,0.2,STL@WPG
WPG,all,3.0,W,COL,AWAY,3.73,1.4700000000000002,3.8508600000000004,2.79722,0.5722000000000002,11.240000000000002,12.410000000000004,0.4748,26.640000000000004,24.830000000000002,0.5181,46.03,53.96000000000001,0.4603,63.44,67.98,0.4824,17.41,14.020000000000001,0.2770000000000001,0.21080000000000002,2.2800000000000002,3.19,2.2600000000000007,1.0536400000000001,2.2600000000000007,-7.929999999999999,-1.1700000000000002,STL@WPG
WPG,5on5,3.0,W,COL,AWAY,2.6200000000000006,1.2800000000000002,3.2041500000000003,2.5126200000000005,0.5499,9.850000000000001,7.9,0.5445000000000001,20.35,18.340000000000003,0.5231,37.370000000000005,44.39,0.4552,52.68,56.51000000000001,0.48630000000000007,15.31,12.120000000000001,0.28970000000000007,0.21450000000000002,1.3800000000000003,2.18,1.34,0.69153,1.34,-7.0200000000000005,1.95,STL@WPG
WPG,5on4,3.0,W,COL,AWAY,0.91,0.0,0.47836999999999996,0.07011,0.8569000000000001,1.1900000000000002,0.09000000000000001,0.9703,3.4600000000000004,0.18000000000000002,0.9802,5.63,1.8,0.7525,6.920000000000001,1.8,0.7867,1.29,0.0,0.18830000000000005,0.0,0.0,0.0,0.91,0.40826000000000007,0.91,3.83,1.1,STL@WPG
WPG,4on5,3.0,W,COL,AWAY,0.0,0.19,0.0,0.18901,0.0,0.0,4.42,0.0,0.0,6.22,0.0,0.0,7.4799999999999995,0.0,0.0,8.47,0.0,0.0,0.9900000000000001,0.0,0.1044,0.9,0.2,-0.19,-0.18901,-0.19,-7.4799999999999995,-4.42,STL@WPG
WPG,other,4.0,L,VGK,AWAY,0.18000000000000002,0.1,0.15158700000000003,0.027032000000000004,0.8091,0.18000000000000002,0.0,0.09000000000000001,2.547,0.18100000000000002,0.8190000000000001,2.7270000000000003,0.3610000000000001,0.7965,3.4560000000000004,1.1800000000000004,0.6435000000000001,0.7290000000000001,0.8190000000000001,0.18225000000000002,0.7587,0.0,0.7290000000000001,0.08000000000000002,0.12455500000000001,0.08000000000000002,2.366,0.18000000000000002,STL@WPG
WPG,all,4.0,L,VGK,AWAY,3.5570000000000004,1.8230000000000002,3.5946740000000004,2.884798,0.5409800000000001,10.316,12.169000000000004,0.44432000000000005,25.576000000000004,24.247,0.51229,45.427,52.964000000000006,0.46226999999999996,62.096,66.482,0.48316,16.669,13.518000000000002,0.2693000000000001,0.20672000000000001,2.3520000000000003,2.971,1.7340000000000007,0.7098760000000001,1.7340000000000007,-7.536999999999999,-1.8530000000000002,STL@WPG
WPG,4on5,4.0,L,VGK,AWAY,0.0,0.171,0.020000000000000004,0.20760900000000002,0.034999999999999996,0.1,4.178,0.033,0.2,5.898,0.04000000000000001,0.2,7.231999999999999,0.028999999999999998,0.2,8.123000000000001,0.028999999999999998,0.0,0.8910000000000001,0.0,0.09396,0.81,0.18000000000000002,-0.171,-0.187609,-0.171,-7.031999999999999,-4.078,STL@WPG
WPG,5on5,4.0,L,VGK,AWAY,2.5580000000000007,1.5520000000000005,2.992635,2.5870580000000003,0.5199100000000001,8.965000000000002,7.91,0.5010500000000001,19.715,18.006000000000004,0.5187900000000001,37.433,43.751,0.45968,52.212,55.55900000000001,0.48867000000000005,14.779,11.808000000000002,0.2817300000000001,0.21205000000000002,1.4420000000000004,2.0620000000000003,1.0060000000000002,0.40557699999999997,1.0060000000000002,-6.3180000000000005,1.0549999999999997,STL@WPG
WPG,5on4,4.0,L,VGK,AWAY,0.8190000000000001,0.0,0.430533,0.063099,0.7712100000000001,1.0710000000000002,0.08100000000000002,0.8732700000000001,3.1140000000000003,0.16200000000000003,0.88218,5.067,1.62,0.67725,6.228000000000001,1.62,0.7080299999999999,1.161,0.0,0.16947000000000004,0.0,0.1,0.0,0.8190000000000001,0.3674340000000001,0.8190000000000001,3.447,0.9900000000000001,STL@WPG
WPG,4on5,5.0,L,TOR,HOME,0.0,0.3539,0.06830000000000001,0.3186481,0.059500000000000004,0.29000000000000004,3.9602000000000004,0.07970000000000001,0.38,5.708200000000001,0.069,0.4800000000000001,7.0088,0.0641,0.4800000000000001,8.010700000000002,0.0561,0.0,1.0019000000000002,0.0,0.113564,0.7290000000000001,0.36200000000000004,-0.3539,-0.2503481,-0.3539,-6.5287999999999995,-3.6702000000000004,STL@WPG
WPG,5on4,5.0,L,TOR,HOME,0.7371000000000001,0.0,0.4318797,0.0567891,0.794089,1.1639000000000002,0.07290000000000002,0.885943,3.2026000000000003,0.14580000000000004,0.8939619999999999,5.160300000000001,1.4580000000000002,0.709525,6.405200000000001,1.4580000000000002,0.737227,1.2449000000000001,0.0,0.17752300000000004,0.0,0.19,0.0,0.7371000000000001,0.3750906000000001,0.7371000000000001,3.7023,1.0910000000000002,STL@WPG
WPG,5on5,5.0,L,TOR,HOME,2.402200000000001,1.5968000000000004,2.9154715,2.5945522000000003,0.5129190000000001,8.668500000000002,7.719000000000001,0.5009450000000001,19.6435,17.705400000000004,0.5229110000000001,37.0897,43.3759,0.45971199999999995,51.290800000000004,55.60310000000001,0.48280300000000004,14.2011,12.227200000000002,0.2745570000000001,0.219845,1.5978000000000003,2.1558,0.8054000000000002,0.3209193,0.8054000000000002,-6.286200000000001,0.9494999999999998,STL@WPG
WPG,all,5.0,L,TOR,HOME,3.3013000000000003,2.0407,3.5521066000000006,2.9943182000000004,0.5308820000000002,10.284400000000002,11.752100000000004,0.45588800000000007,25.518400000000003,23.7223,0.5180610000000001,45.1843,52.16760000000001,0.465043,61.386399999999995,66.13380000000001,0.481844,16.2021,13.966200000000002,0.2643700000000001,0.21504800000000002,2.7168000000000005,3.2739000000000003,1.2606000000000006,0.5577884,1.2606000000000006,-6.9833,-1.4677000000000002,STL@WPG
WPG,other,5.0,L,TOR,HOME,0.16200000000000003,0.09000000000000001,0.13642830000000003,0.024328800000000005,0.72819,0.16200000000000003,0.0,0.08100000000000002,2.2923,0.16290000000000002,0.7371000000000001,2.4543000000000004,0.3249000000000001,0.71685,3.2104000000000004,1.0620000000000003,0.67915,0.7561000000000001,0.7371000000000001,0.26402500000000007,0.68283,0.2,0.7561000000000001,0.07200000000000002,0.11209950000000002,0.07200000000000002,2.1294,0.16200000000000003,STL@WPG
WPG,4on5,6.0,W,STL,HOME,0.0,0.31851,0.06147000000000001,0.28998329,0.05355000000000001,0.26100000000000007,3.5641800000000003,0.07173,0.342,5.23738,0.06210000000000001,0.4320000000000001,6.60792,0.057690000000000005,0.4320000000000001,7.609630000000002,0.05049,0.0,1.0017100000000003,0.0,0.1272076,0.6561000000000001,0.32580000000000003,-0.31851,-0.22851329000000004,-0.31851,-6.17592,-3.3031800000000002,STL@WPG
WPG,5on4,6.0,W,STL,HOME,0.6633900000000001,0.0,0.47829173,0.05701019,0.8086801,1.2475100000000001,0.06561000000000002,0.8973487,3.8823400000000006,0.23122000000000004,0.8955658,5.944270000000001,1.4122000000000003,0.7315725,7.464680000000001,1.4122000000000003,0.7575042999999999,1.52041,0.0,0.18377070000000004,0.0,0.271,0.1,0.6633900000000001,0.4212815400000001,0.6633900000000001,4.532070000000001,1.1819000000000002,STL@WPG
WPG,5on5,6.0,W,STL,HOME,2.561980000000001,1.4371200000000004,2.98962435,2.49959698,0.5306271000000001,9.20165,7.247100000000001,0.5328505000000001,20.27915,17.634860000000003,0.5306199000000001,37.78073,42.638310000000004,0.46874079999999996,51.761720000000004,54.94279000000001,0.48752270000000003,13.980990000000002,12.304480000000002,0.2681013000000001,0.22486050000000002,1.6380200000000003,2.44022,1.1248600000000002,0.4900273700000001,1.1248600000000002,-4.857580000000001,1.9545499999999998,STL@WPG
WPG,all,6.0,W,STL,HOME,3.37117,1.8366300000000002,3.6521959400000004,2.8685863800000004,0.5497938000000001,10.855960000000001,10.876890000000005,0.4942992000000001,26.566560000000006,23.25007,0.5312549000000001,46.36587,50.95084000000001,0.4775387,62.54776,64.92042000000001,0.4906596,16.181890000000003,13.969580000000002,0.2599330000000001,0.21954320000000002,2.745120000000001,3.5465100000000005,1.5345400000000007,0.7836095599999999,1.5345400000000007,-4.58497,-0.020930000000000115,STL@WPG
WPG,other,6.0,W,STL,HOME,0.14580000000000004,0.08100000000000002,0.12278547000000004,0.021895920000000006,0.655371,0.14580000000000004,0.0,0.07290000000000002,2.06307,0.14661000000000002,0.6633900000000001,2.2088700000000006,0.29241000000000006,0.645165,2.8893600000000004,0.9558000000000003,0.6112350000000001,0.6804900000000002,0.6633900000000001,0.23762250000000007,0.6145470000000001,0.18000000000000002,0.6804900000000002,0.06480000000000002,0.10088955000000002,0.06480000000000002,1.91646,0.14580000000000004,STL@WPG
WPG,4on5,7.0,W,LAK,AWAY,0.1,0.386659,0.05762300000000001,0.299284961,0.05419500000000001,0.3349000000000001,3.4077620000000004,0.097557,0.40780000000000005,5.013642,0.08089000000000002,0.5888000000000001,6.547128000000001,0.07692100000000002,0.5888000000000001,7.748667000000002,0.063441,0.0,1.2015390000000004,0.0,0.14748684,0.5904900000000002,0.29322000000000004,-0.286659,-0.24166196100000004,-0.286659,-5.958328,-3.072862,STL@WPG
WPG,other,7.0,W,LAK,AWAY,0.13122000000000003,0.07290000000000002,0.11050692300000003,0.019706328000000006,0.5898339,0.13122000000000003,0.0,0.06561000000000002,1.8567630000000002,0.131949,0.5970510000000001,1.9879830000000005,0.26316900000000004,0.5806485,2.6004240000000003,0.8602200000000003,0.5501115000000001,0.6124410000000001,0.5970510000000001,0.21386025000000006,0.5530923000000001,0.16200000000000003,0.6124410000000001,0.058320000000000025,0.09080059500000003,0.058320000000000025,1.724814,0.13122000000000003,STL@WPG
WPG,all,7.0,W,LAK,AWAY,3.634053,2.052967,3.5174763460000005,2.9783277420000003,0.5318144200000001,10.770364,11.189201000000004,0.48686928000000007,25.409904000000004,23.825063,0.5121294100000001,44.629283,51.255756000000005,0.46478483,59.992984,66.028378,0.47459364000000004,15.363701000000004,14.772622000000002,0.2559397000000001,0.22658888000000002,2.8706080000000007,3.6918590000000004,1.5810860000000007,0.539148604,1.5810860000000007,-6.626473000000001,-0.4188370000000001,STL@WPG
WPG,5on5,7.0,W,LAK,AWAY,2.6057820000000014,1.5934080000000004,2.819161915,2.586137282,0.5055643900000001,8.981485000000001,7.622390000000001,0.5185654500000001,19.251235,18.371374000000003,0.5065579100000002,36.002657,42.97447900000001,0.45186671999999994,49.085548,55.84851100000001,0.46677043000000007,13.082891000000002,12.874032000000003,0.2612911700000001,0.23037445,1.8742180000000004,2.6961980000000003,1.012374,0.23302463300000004,1.012374,-6.971822000000001,1.359095,STL@WPG
WPG,5on4,7.0,W,LAK,AWAY,0.7970510000000002,0.0,0.530062557,0.073109171,0.80981209,1.322759,0.15904900000000002,0.8746138299999999,3.8941060000000003,0.30809800000000004,0.88600922,6.049843000000002,1.4709800000000004,0.7364152500000001,7.718212000000001,1.5709800000000005,0.75875387,1.6683690000000002,0.1,0.19539363000000004,0.033,0.24390000000000003,0.09000000000000001,0.7970510000000002,0.45695338600000013,0.7970510000000002,4.578863000000001,1.1637100000000002,STL@WPG
WPG,4on5,8.0,W,ARI,AWAY,0.09000000000000001,0.3479931,0.05186070000000001,0.2937564649,0.048775500000000006,0.30141000000000007,3.0669858000000003,0.08780130000000001,0.36702000000000007,4.612277799999999,0.07280100000000002,0.5299200000000001,6.2924152000000015,0.06922890000000002,0.5299200000000001,7.673800300000002,0.0570969,0.0,1.3813851000000004,0.0,0.17573815600000003,0.5314410000000002,0.263898,-0.25799310000000003,-0.24189576490000003,-0.25799310000000003,-5.7624952,-2.7655758,STL@WPG
WPG,5on4,8.0,W,ARI,AWAY,0.7173459000000002,0.0,0.6540563013,0.10669825390000001,0.8098308810000001,1.3904831,0.34314410000000006,0.837152447,4.3046954,0.47728820000000005,0.877408298,6.5448587000000025,1.5238820000000004,0.7477737250000001,8.246390800000002,1.6138820000000005,0.7698784830000001,1.7015321,0.09000000000000001,0.19085426700000002,0.0297,0.21951000000000004,0.08100000000000002,0.7173459000000002,0.5473580474000002,0.7173459000000002,5.020976700000001,1.0473390000000002,STL@WPG
WPG,5on5,8.0,W,ARI,AWAY,2.5452038000000017,1.6340672000000003,2.7803457235,2.4463235538,0.5220079510000001,8.883336500000002,7.4601510000000015,0.5237089050000001,19.626111500000004,17.934236600000002,0.5179021190000002,36.4023913,41.077031100000006,0.46868004799999996,49.27699320000001,53.46365990000001,0.4810933870000001,12.874601900000002,12.386628800000004,0.25716205300000006,0.232337005,1.9867962000000003,2.9265782000000002,0.9111366000000001,0.3340221697000001,0.9111366000000001,-4.674639800000001,1.4231855,STL@WPG
WPG,other,8.0,W,ARI,AWAY,0.21809800000000004,0.06561000000000002,0.11085623070000003,0.020235695200000008,0.61285051,0.11809800000000004,0.0,0.05904900000000002,1.7710867000000003,0.2187541,0.5873459000000002,1.8891847000000006,0.33685210000000004,0.5725836500000001,2.4403816000000003,0.8741980000000003,0.5451003500000001,0.5511969000000001,0.5373459000000002,0.19247422500000005,0.4977830700000001,0.14580000000000004,0.6511969000000001,0.152488,0.09062053550000003,0.152488,1.5523326000000002,0.11809800000000004,STL@WPG
WPG,all,8.0,W,ARI,AWAY,3.5706477000000003,2.0476703000000005,3.5973287114000003,2.8670949678000004,0.5486329780000001,10.693327600000002,10.870280900000004,0.49418235200000005,26.068913600000005,23.2425567,0.5249164690000001,45.3663547,49.23018040000001,0.48130634699999997,60.4936856,63.62554020000001,0.48813427600000003,15.127330900000004,14.395359800000001,0.2503457300000001,0.22992999200000003,2.8835472000000006,3.9226731000000004,1.5229774000000007,0.7302337436,1.5229774000000007,-3.863825700000001,-0.1769533000000001,STL@WPG
WPG,4on5,9.0,OTL,VGK,AWAY,0.08100000000000002,0.31319379,0.04667463000000001,0.36328081841,0.043897950000000005,0.2712690000000001,3.2602872200000004,0.07902117000000002,0.33031800000000006,4.951050019999999,0.06552090000000002,0.4769280000000001,6.4631736800000015,0.06230601000000002,0.4769280000000001,8.006420270000001,0.05138721,0.0,1.5432465900000003,0.0,0.18516434040000004,0.47829690000000014,0.23750820000000003,-0.23219379000000004,-0.31660618841000004,-0.23219379000000004,-5.98624568,-2.98901822,STL@WPG
WPG,5on4,9.0,OTL,VGK,AWAY,0.6456113100000002,0.0,0.59175067117,0.09602842851000001,0.8288477929000001,1.25143479,0.30882969000000005,0.7534372023,3.97422586,0.42955938000000005,0.8896674682,6.290372830000003,1.3714938000000003,0.7729963525000001,7.821751720000003,1.4524938000000005,0.7928906347000001,1.53137889,0.08100000000000002,0.17176884030000003,0.02673,0.19755900000000004,0.07290000000000002,0.6456113100000002,0.49572224266000015,0.6456113100000002,4.918879030000001,0.9426051000000002,STL@WPG
WPG,5on5,9.0,OTL,VGK,AWAY,2.3906834200000016,1.5706604800000004,2.64581115115,2.7397911984200003,0.4908071559000001,8.395002850000003,8.414135900000002,0.49033801450000014,18.463500350000004,19.640812940000004,0.4851119071000002,35.56215217,42.169327990000006,0.45681204319999996,48.949293880000006,54.51729391000001,0.4749840483000001,13.387141710000003,12.347965920000004,0.2704458477000001,0.2281033045,2.0881165800000003,2.7339203800000003,0.8200229400000001,-0.09398004726999998,0.8200229400000001,-6.607175820000002,-0.019133049999999985,STL@WPG
WPG,all,9.0,OTL,VGK,AWAY,3.3135829300000004,2.0429032700000005,3.4329958402600003,3.2433854710200007,0.5167696802000001,10.323994840000001,12.083252810000005,0.4677641168000001,24.662022240000006,25.418301030000002,0.4934248221000001,44.529719230000005,50.50716236000001,0.47017571229999994,60.144317040000004,65.06298618000001,0.4813208484,15.614597810000005,14.55582382,0.26031115700000007,0.22793699280000002,2.8951924800000004,3.6304057900000006,1.2706796600000005,0.18961036924000008,1.2706796600000005,-5.977443130000001,-1.7592579700000002,STL@WPG
WPG,other,9.0,OTL,VGK,AWAY,0.19628820000000005,0.15904900000000002,0.14857060763000005,0.04431212568000001,0.616565459,0.4062882000000001,0.1,0.12814410000000004,1.8939780300000004,0.39687869000000003,0.5886113100000001,2.2002662300000004,0.50316689,0.586325285,2.8963434400000003,1.0867782000000004,0.5605903150000001,0.6960772100000001,0.5836113100000001,0.20222680250000005,0.48100476300000006,0.13122000000000003,0.5860772100000001,0.0372392,0.10425848195000001,0.0372392,1.6970993400000003,0.30628820000000007,STL@WPG
WPG,other,10.0,W,MTL,HOME,0.27665938000000007,0.14314410000000002,0.16971354686700005,0.057180913112000006,0.6229089131000001,0.46565938000000007,0.09000000000000001,0.21532969000000005,2.1045802270000005,0.5571908210000001,0.596750179,2.3802396070000005,0.6528502010000001,0.5946927565,3.0067090960000002,1.1781003800000003,0.5715312835000002,0.6264694890000001,0.5252501790000002,0.18200412225000004,0.4329042867000001,0.11809800000000004,0.6274694890000001,0.13351528000000001,0.112532633755,0.13351528000000001,1.7273894060000003,0.3756593800000001,STL@WPG
WPG,all,10.0,W,MTL,HOME,3.2822246370000006,2.0386129430000004,3.4813962562340004,3.2065469239180007,0.5230927121800002,10.591595356000003,11.874927529000004,0.47798770512000005,25.595820016000005,24.876470927000003,0.5070823398900002,45.27674730700001,48.65644612400001,0.48515814106999994,60.82988533600001,62.356687562000005,0.49718876356,15.553138029000005,13.700241438,0.2562800413000001,0.22114329352,2.8056732320000006,3.7673652110000004,1.2436116940000006,0.27484933231600006,1.2436116940000006,-3.3796988170000013,-1.2833321730000002,STL@WPG
WPG,5on5,10.0,W,MTL,HOME,2.2516150780000017,1.6135944320000004,2.621930036035,2.6677120785780004,0.4957264403100001,8.455502565000003,8.372722310000002,0.4943042130500001,18.717150315000005,19.176731646000004,0.4946007163900002,35.80593695299999,40.55239519100001,0.47013083887999996,48.854364492,52.26556451900001,0.48748564347000006,13.048427539000004,11.713169328000003,0.2644012629300001,0.22429297404999998,1.9793049220000005,2.8605283420000003,0.6380206460000001,-0.045782042542999994,0.6380206460000001,-4.7464582380000016,0.08278025500000002,STL@WPG
WPG,4on5,10.0,W,MTL,HOME,0.07290000000000002,0.28187441100000005,0.04200716700000001,0.331052736569,0.039508155,0.24414210000000008,2.9342584980000006,0.07111905300000002,0.29728620000000006,4.555945017999999,0.05896881000000002,0.4292352000000001,6.016856312000002,0.05607540900000002,0.4292352000000001,7.405778243000001,0.046248489000000004,0.0,1.3889219310000003,0.0,0.16664790636000004,0.43046721000000016,0.21375738000000002,-0.20897441100000003,-0.289045569569,-0.20897441100000003,-5.587621112,-2.6901163980000002,STL@WPG
WPG,5on4,10.0,W,MTL,HOME,0.6810501790000001,0.0,0.6475756040530001,0.15062558565900003,0.80996301361,1.4262913110000002,0.4779467210000001,0.73809348207,4.476803274000001,0.5866034420000001,0.88270072138,6.661335547000003,1.4343444200000002,0.7786967172500001,8.539576548000003,1.5072444200000004,0.8016015712300001,1.8782410010000001,0.07290000000000002,0.18759195627000003,0.024057000000000002,0.2778031000000001,0.06561000000000002,0.6810501790000001,0.49695001839400016,0.6810501790000001,5.226991127000001,0.9483445900000002,STL@WPG
WPG,5on5,11.0,W,CHI,HOME,2.0264535702000015,1.4522349888000003,2.6927370324315003,2.6139408707202003,0.5071537962790001,9.009952308500003,8.435450079000002,0.505873791745,19.345435283500006,18.559058481400005,0.5111406447510002,37.0253432577,40.09715567190001,0.480117754992,49.8689280428,51.23900806710001,0.4967370791230001,12.843584785100003,11.141852395200003,0.2569611366370001,0.215863676645,2.0813744298000003,2.7744755078000005,0.5742185814,0.07879616171130002,0.5742185814,-3.071812414200001,0.5745022295000001,STL@WPG
WPG,all,11.0,W,CHI,HOME,3.3540021733000005,1.8347516487000004,3.5106566306106006,3.1020922315262007,0.5347834409620003,10.932435820400004,11.587434776100004,0.49118893460800006,25.936238014400004,23.7888238343,0.5233741059010002,46.049072576300006,47.790801511600016,0.4936423269629999,61.34689680240001,61.121018805800006,0.5044698872040001,15.297824226100005,13.3302172942,0.2506520371700001,0.219028964168,2.8251059088000003,3.7906286899000006,1.5192505246000008,0.40856439908440007,1.5192505246000008,-1.7417289353000014,-0.6549989557000002,STL@WPG
WPG,other,11.0,W,CHI,HOME,0.24899344200000006,0.12882969000000002,0.16194219218030004,0.05146282180080001,0.6606180217900001,0.4190934420000001,0.08100000000000002,0.19379672100000003,1.9941222043000006,0.5014717389000001,0.6370751611000001,2.2422156463000005,0.5875651809000001,0.63522348085,2.9060381864000004,1.0602903420000003,0.6143781551500002,0.6638225401000001,0.4727251611000001,0.21380371002500004,0.3896138580300001,0.10628820000000004,0.6647225401000001,0.12016375200000001,0.11047937037950001,0.12016375200000001,1.6546504654000005,0.3380934420000001,STL@WPG
WPG,5on4,11.0,W,CHI,HOME,0.9129451611000001,0.0,0.6071180436477001,0.13616302709310002,0.826966712249,1.2836621799,0.4301520489000001,0.664284133863,4.229122946600001,0.5279430978000001,0.894430649242,6.295201992300003,1.3909099780000003,0.775827045525,8.085618893200003,1.4565199780000004,0.8014414141070001,1.7904169009000002,0.06561000000000002,0.19383276064300003,0.021651300000000002,0.2500227900000001,0.05904900000000002,0.9129451611000001,0.47095501655460015,0.9129451611000001,4.904292014300001,0.8535101310000002,STL@WPG
WPG,4on5,11.0,W,CHI,HOME,0.16561000000000003,0.25368696990000006,0.04870645030000001,0.3005474629121,0.11655733950000002,0.2197278900000001,2.6408326482000004,0.06400714770000002,0.36755758000000005,4.200350516199999,0.10307192900000002,0.48631168000000013,5.715170680800002,0.07546786810000003,0.48631168000000013,7.3652004187000015,0.05362364010000001,0.0,1.6500297379000002,0.0,0.20698311572400005,0.38742048900000015,0.29238164200000005,-0.08807696990000002,-0.25184101261210007,-0.08807696990000002,-5.2288590008,-2.4211047582000003,STL@WPG
WPG,all,12.0,W,DAL,HOME,3.5186019559700004,1.7512764838300006,3.5701909675495407,2.973783008373581,0.5503050968658002,11.039192238360005,11.128691298490002,0.5050700411472,25.742614212960007,23.009941450870002,0.5310366953109003,45.54416531867001,46.111721360440015,0.5012780942666999,60.31220712216001,59.60891692522001,0.5070228984836002,14.768041803490005,13.49719556478,0.24558683345300014,0.2301260677512,2.8425953179200008,3.7115658209100006,1.767325472140001,0.5964079591759601,1.767325472140001,-0.5675560417700012,-0.0894990601300002,STL@WPG
WPG,5on5,12.0,W,DAL,HOME,2.3238082131800013,1.4070114899200004,2.80366332918835,2.5130467836481802,0.5264384166511001,9.208957077650002,8.191905071100003,0.5202864125705,19.510891755150006,18.203152633260004,0.5180265802759001,37.02280893193001,39.08744010471001,0.4871059794928,49.482035238520005,50.51510726039001,0.49806337121070005,12.459226306590002,11.427667155680004,0.2512650229733001,0.2262773089805,2.0732369868200005,2.697027957020001,0.9167967232600001,0.29061654554017,0.9167967232600001,-2.064631172780001,1.0170520065500002,STL@WPG
WPG,5on4,12.0,W,DAL,HOME,0.8216506449900002,0.0,0.5514062392829301,0.12254672438379002,0.8442700410241,1.15529596191,0.3871368440100001,0.5978557204767,3.9062106519400013,0.47514878802000016,0.9049875843178,5.765681793070002,1.2518189802000004,0.7982443409725001,7.477057003880003,1.3108679802000005,0.8212972726963,1.7113752108100002,0.05904900000000002,0.22444948457870006,0.01948617,0.32502051100000007,0.05314410000000002,0.8216506449900002,0.42885951489914015,0.8216506449900002,4.513862812870001,0.7681591179000001,STL@WPG
WPG,4on5,12.0,W,DAL,HOME,0.14904900000000004,0.22831827291000006,0.044535805270000006,0.27049271662089003,0.20490160555000003,0.1977551010000001,2.3767493833800004,0.057606432930000014,0.3308018220000001,3.7803154645799997,0.09276473610000002,0.5376805120000001,5.143653612720001,0.16792108129000005,0.5376805120000001,6.628680376830001,0.14826127609,0.0,1.4850267641100001,0.0,0.18628480415160004,0.34867844010000015,0.3631434778000001,-0.07926927291000002,-0.22595691135089005,-0.07926927291000002,-4.605973100720001,-2.17899428238,STL@WPG
